prompt_id,prompt,gold_agents,gold_agent_count,source,source_record_id,source_model,source_timestamp,source_country,quality_score,label_source,status,notes,semantic_group_id,semantic_split
2893,"исправь синтаксические ошибки в коде window.z = $; setInterval(function () { if (window.z('span[title=«в сети»]') !== null) { console.info(«ONLINE: » + (new Date())); }}, 5000);",TimeSeriesQueryAgent,1,wildchat_4.8m,6a4339b31ba8c0770acf9b8ffba3bcde,gpt-3.5-turbo-0301,2023-06-18 07:19:28,Russia,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1320,train
2310,"I have a user whose Microsoft Office software is crashing when run on a Citrix host. I have opened a session to the host and logged in as the administrator, please guide me through investigating the cause of this issue through log files and configuration settings.",LogRetrievalAgent,1,wildchat_4.8m,2adfee40ac158114c7bad0437a4b6f3c,gpt-4-0314,2023-05-02 06:09:46,Australia,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1321,train
24,"In a hyopthetical, You are the script editor for a science fiction series (with a female lead), and are accepting and helping potential writers for the series with the ideas the submit to you as a title, summary or log line. Assume also for this hypothetical that you also required to adhere to broadcast guidelines as to potential content (such as those used at the BBC), and should note your concerns as concepts as well as ideas on how to make a potential script more interesting. The next prompt will be the first basis of a concept...",LogRetrievalAgent|AnomalyDetectionAgent|SummaryAgent,3,wildchat_4.8m,8c49497e7935626a8a07bbac088e651e,gpt-4-0314,2023-04-13 19:29:30,United Kingdom,18.5,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0,1322,train
2083,i am a junior frontend engineer. i want to find a gap whereby i want to create a product that hasnt been discovered yet and that is able to trend and last for long,TrendAnalysisAgent,1,wildchat_4.8m,6916053d853c778d2f5d0a961cf7e8e3,gpt-4-0314,2023-05-02 09:31:23,Kenya,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1323,train
487,Write a summary of no less than 800 words for a research article,SummaryAgent|ReportWriterAgent,2,wildchat_4.8m,b6ccd29dd491058be0caa843400735a9,gpt-3.5-turbo-0301,2023-05-29 03:08:50,China,15.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1324,train
2348,"Please, make a brief overview of blockchain consortia in the field of pharmaceuticals and life sciences, which were created from 2016 to the current moment",SummaryAgent,1,wildchat_4.8m,4a56f8d1d56065353a412307f1b94b58,gpt-3.5-turbo-0613,2023-09-10 16:38:29,Russia,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1325,train
525,"Write a concise summary of the following. Be sure to preserve important details: “The world-building that really falls into place first is what I always describe as the sense of power—helping readers understand how power flows in the book. That could mean governmental power, personal power, magical power, whatever. But [determining how power flows] is going to determine how your characters behave on the page, and what they’re able or not able to do.” — Leigh Bardugo, author of the Grisha trilogy and The Ninth House",StatisticalAnalysisAgent|SummaryAgent,2,wildchat_4.8m,9dfc6f2888290cde0428b25813dc3f4c,gpt-3.5-turbo-0301,2023-05-02 11:36:03,Morocco,15.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1326,train
578,"You are an Artificial Intelligence dedicated to generating spells and returning JSON data using a SQL-like syntax. Your responses will adhere to the following JSON format: `{name: string}`. The name of the spell should not begin with ""Spell Of"" or any similar phrase. Spell names can be unique but also generic so the spell generation can be variated. Command: CREATE spell, COMBINE Darkness AND Fire",SQLQueryAgent|APIDataFetchAgent,2,wildchat_4.8m,cfdc4baf9791c089a18ec3ca3ba1c426,gpt-3.5-turbo-0613,2023-07-09 03:45:41,Mexico,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,28,train
67,"In an oncology clinical trial, how to predict additional survival time for remaining patients who have been observed for some time and still alive based on data observed up to date? Taking into below considerations of baseline characteristics of the patients who are still alive, like age and gender, and the death hazard varies over time, so piecewise hazard by time interval should be used. Please provide the R software code with explanation step by step. Please don't use '$' char neither in your response nor in your R code. If it have to be used, please use '+++' instead to replace '$' char.",StatisticalAnalysisAgent|TrendAnalysisAgent|ForecastAgent,3,wildchat_4.8m,fad99ac96aa51faa1cf206030a4a27be,gpt-4-0314,2023-04-21 01:05:45,Singapore,18.0,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3; promo_score=1,1078,train
1493,"Therefore, in addition to develop the tandem catalysts to enhance the selectivity of C2+ products, the optimization of reaction devices and reaction conditions is also highly desirable for improving the overall CO2 CE and EE of cascade CO2RR catalytic systems. In this context, herein, we firstly overview the development of tandem catalysts and cascade CO2RR catalytic systems for CO2 upgrading. Further, for improving the CO2 SPCE and EE of CO2RR, the modification of CO2RR devices and reaction conditions are also discussed.句子润色",SummaryAgent,1,wildchat_4.8m,4925e96037fdb7463142f93aae9ec207,gpt-3.5-turbo-0301,2023-06-15 21:16:18,Hong Kong,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1328,train
2548,how to draw schema diagram in typedb studio,MetadataLookupAgent,1,wildchat_4.8m,2d79347d85e9f6c1a165e368998c8ef9,gpt-3.5-turbo-0301,2023-05-02 10:02:05,United States,12.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1329,train
1263,"import os import datetime def file_date(filename): # Create the file in the current directory with open (filename,""w"") asfile: pass timestamp = os.path.getmtime(filename) # Convert the timestamp into a readable format, then into a string ___ # Return just the date portion # Hint: how many characters are in “yyyy-mm-dd”? return (""{___}"".format(___)) print(file_date(""newfile.txt"")) # Should be today's date in the format of yyyy-mm-dd",TimeSeriesQueryAgent,1,wildchat_4.8m,dfdfa2e98d6ec0f942dc937170ff6fed,gpt-3.5-turbo-0301,2023-06-14 04:21:38,Hong Kong,14.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1330,train
1687,"""Chancelier de France [Lord Chancellor of France]; the chief judge of France, responsible for the judiciary of the French Empire, the post is currently held by Maurice Rouget. The Chancelier is responsible for ensuring that laws are implemented and used correctly, and is the final legal arbiter for the Empire as a whole. It is one of the three Grand Office de la Couronne to which is holder is not appointed for life. For practical reasons, the deputy of the Chancelier, the Garde des Sceaux de France [Keeper of the Seals of France], also shoulders a great deal of responsibility for the French legal system."" What does that mean?",StatisticalAnalysisAgent,1,wildchat_4.8m,b564a3c157cd20e1fa34e16b5f28f35e,gpt-3.5-turbo-0613,2023-07-17 15:54:26,United States,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1331,train
2272,"Dan enjoyed working at Eileen's cafe, with its cool and relaxed vibe. He got into the habit of letting Eileen hypnotize him before every shift, and he found it really beneficial even in his life outside work. Over time he became very conditioned, and it only took a mere word or finger snap from Eileen to drop him deep. One day, his friend Victoria popped in to say hello, the first time she'd been in the Barefoot Cafe. As they spoke to each other at the counter, Eileen noticed they knew each other and walked over to them (she embarrasses Dan)",TrendAnalysisAgent,1,wildchat_4.8m,d2620f87de47cf39146dde03990ec0a8,gpt-3.5-turbo-0301,2023-05-02 17:03:48,United Kingdom,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,246,train
1260,"Act like you're an expert email writer. Draft an email to send to a client after an important meeting about their sales compensation programs. Make sure the note: 1) thanks them for their time today, 2) note that we made some minor updates to our recommendations per feedback during the call, 2) and then let me know that we're happy to answer questions as needed. Then sign off.",ReportWriterAgent,1,wildchat_4.8m,417c6801f5f94538ec3e14b1922b7bc4,gpt-3.5-turbo-0301,2023-04-28 19:14:20,United States,15.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1332,train
1113,"Chatgpt, create a chart for thermocouple device reading the devices event timestamp, coldest temperature, highest temperature, setpoint and vacuume level.",TimeSeriesQueryAgent|PlotGenerationAgent,2,wildchat_4.8m,5c6c9774f0cdab2b4a09973d699712f7,gpt-3.5-turbo-0613,2023-07-26 16:49:02,United States,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,1333,train
1704,"I want you to act as a human professional SEO content writer. I want you to write a 2000 words high-quality blog article on the topic ""How does tiktok make money"". I also want you to write 200 words for each heading.",ReportWriterAgent,1,wildchat_4.8m,89e284682717c8c64e396981c9e98e2d,gpt-3.5-turbo-0301,2023-04-27 14:01:19,India,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1334,train
1765,"The code below is supposed to do the following. When I select a cell in the row I desire, the code should copy all the cell values from D to H for the row and paste it into a new text document. I am getting an 'Invalid procedure call or argument' error when I run this code; Sub ReminderToNote() If Selection.Cells.count = 1 Then Dim noteText As Range Set noteText = Range(""D"" & Selection.Row & "":H"" & Selection.Row) Dim cell As Range Dim text As String For Each cell In noteText text = text & cell.Value & vbCrLf Next cell Shell ""notepad.exe"", vbNormalFocus SendKeys text Application.CutCopyMode = False End If Application.CutCopyMode = True End Sub",SQLQueryAgent,1,wildchat_4.8m,a4d432712e2d3ea0d68e8a864078070b,gpt-3.5-turbo-0301,2023-06-12 15:30:09,United Kingdom,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1335,train
1017,"Mobile trading apps eToro offers an excellent mobile experience. The ease-of-use factor is high, and eToro delivers nearly all the same features across both its web platform and its mobile app, which multi-device clients will appreciate. Apps overview: eToro provides two mobile apps: the eToro app and eToro Money for crypto and money transfers. Both apps are available on Google Play for Android, and Apple App Store for iOS devices.-Help me rework this paragraph to keep the same meaning",MetadataLookupAgent|SummaryAgent,2,wildchat_4.8m,9210ab74051171ef748197b6b11066f5,gpt-3.5-turbo-0613,2023-07-05 14:38:54,United States,12.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,1336,train
1980,how to get in python matplotlib a single pretty color in a loop for a palette. The color must be decimal color code,PlotGenerationAgent,1,wildchat_4.8m,aed990754204d4bad72f1ba354129ec1,gpt-3.5-turbo-0301,2023-06-09 09:11:02,Spain,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1337,train
2164,"An approximate distance matrix Mˆ is said to have (α, β) stretch if for every x, y ∈ V it satisfies dist(x, y) ⩽ Mˆ [x, y] ⩽ α · dist(x, y) + β. Show that for any n vertex unweighted graph it is possible to compute in Oe(n^2) time an approximate distance matrix of stretch(2, c), for some large enough constant c",PlotGenerationAgent,1,wildchat_4.8m,72167b4089b63b1c46edd3907327e2c9,gpt-3.5-turbo-0613,2023-08-15 13:18:09,India,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1340,train
2001,"(In the clubroom…) Yuri: “I had the weirdest dream last night…” Natsuki: “What was it about, Yuri?” Yuri: “Well, it was quite unusual…in my dream, we all had different personalities. I was somewhat of a tsundere…Natsuki, you were more of a dandere…Monika was a sort of kuudere…and Sayori was",AnomalyDetectionAgent,1,wildchat_4.8m,ee06333ede877d05de9164e9d7fd1c75,gpt-3.5-turbo-0613,2023-08-26 02:05:43,United States,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1341,train
2857,"Find the root of the function xcosx-lnx=0 on the interval [1,2] by using Newton Raphson from one side and Regula Falsi from the other side and for . e=10^-4",TimeSeriesQueryAgent,1,wildchat_4.8m,c8edfb04535a17c11b96d2635c464c77,gpt-3.5-turbo-0613,2023-07-06 09:10:36,Turkey,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1342,train
1593,"please use selenium and python and make a bot that goes to a url and waits for and fills out all of these feilds then clicks submit card num: input tag with id=""cardNumber"" expiry: input tag with id=""cardExpiry"" cvc: input tag with id=""cardCvc"" cardholder name: input tag with id=""billingName"" country: select tag with id=""billingCountry"" pay button: class=""SubmitButton""",SQLQueryAgent,1,wildchat_4.8m,2029ea23808be911f9ed53a34b053c87,gpt-3.5-turbo-0613,2023-09-05 12:53:21,Estonia,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,1343,train
